up,us,sp,ps,pu,su,nlw_p10_ecdf_1,nlw_p50_ecdf_1,nlw_p90_ecdf_1,nlw_p25_ecdf_1,nlw_p75_ecdf_1,nlw_share_leq0_1,nlw_p10_pctl_1,nlw_p25_pctl_1,nlw_p50_pctl_1,nlw_p75_pctl_1,nlw_p90_pctl_1,nlw_p10_ecdf_2,nlw_p50_ecdf_2,nlw_p90_ecdf_2,nlw_p25_ecdf_2,nlw_p75_ecdf_2,nlw_share_leq0_2,nlw_p10_pctl_2,nlw_p25_pctl_2,nlw_p50_pctl_2,nlw_p75_pctl_2,nlw_p90_pctl_2,nlw_p10_ecdf_3,nlw_p50_ecdf_3,nlw_p90_ecdf_3,nlw_p25_ecdf_3,nlw_p75_ecdf_3,nlw_share_leq0_3,nlw_p10_pctl_3,nlw_p25_pctl_3,nlw_p50_pctl_3,nlw_p75_pctl_3,nlw_p90_pctl_3,lqw_p10_ecdf_1,lqw_p50_ecdf_1,lqw_p90_ecdf_1,lqw_p25_ecdf_1,lqw_p75_ecdf_1,lqw_share_leq0_1,lqw_p10_pctl_1,lqw_p25_pctl_1,lqw_p50_pctl_1,lqw_p75_pctl_1,lqw_p90_pctl_1,lqw_p10_ecdf_2,lqw_p50_ecdf_2,lqw_p90_ecdf_2,lqw_p25_ecdf_2,lqw_p75_ecdf_2,lqw_share_leq0_2,lqw_p10_pctl_2,lqw_p25_pctl_2,lqw_p50_pctl_2,lqw_p75_pctl_2,lqw_p90_pctl_2,lqw_p10_ecdf_3,lqw_p50_ecdf_3,lqw_p90_ecdf_3,lqw_p25_ecdf_3,lqw_p75_ecdf_3,lqw_share_leq0_3,lqw_p10_pctl_3,lqw_p25_pctl_3,lqw_p50_pctl_3,lqw_p75_pctl_3,lqw_p90_pctl_3,ern_p10_pctl_2,ern_p25_pctl_2,ern_p50_pctl_2,ern_p75_pctl_2,ern_p90_pctl_2,ern_p10_pctl_3,ern_p25_pctl_3,ern_p50_pctl_3,ern_p75_pctl_3,ern_p90_pctl_3,lnern_avg_2,lnern_std_2,lnern_rho_2,lnern_avg_3,lnern_std_3,lnern_rho_3,lnern_avg_2_1,lnern_std_2_1,lnern_avg_3_1,lnern_std_3_1,lnern_avg_2_2,lnern_std_2_2,lnern_avg_3_2,lnern_std_3_2,lnern_avg_2_3,lnern_std_2_3,lnern_avg_3_3,lnern_std_3_3,lnern_avg_2_4,lnern_std_2_4,lnern_avg_3_4,lnern_std_3_4,dlnern_avg_ps,dlnern_p50_ps,dlnern_avg_sp,dlnern_p50_sp,pu_1,pu_2,pu_3,pu_4,su_1,su_2,su_3,su_4
.14000644,.077331528,.011857024,.022089044,.018291814,.0039570071,.12824255,.69572878,.91508675,.2881493,.77064711,.69572878,-44092.621,-13323.712,0,343.85654,33621.059,.095691413,.5745309,.91106576,.25116551,.75192982,.5745309,-25023.188,-6640.7939,0,4914.6665,43327.234,.093779899,.50165868,.91058618,.24842446,.7578221,.49783012,-22024.814,-4625.731,5.783576,11755.24,75732.578,.3595266,.50975871,.91784388,.3595266,.7655499,.3595266,0,0,115.88728,3215.6682,33621.059,.24333203,.51009756,.90812027,.24333203,.7619229,.24333203,0,4.2746329,1213.1725,9341.874,51455.445,.22575985,.50070119,.91247278,.24713381,.75755578,.22575985,0,40.923805,2312.2917,17667.648,83201.422,950.85138,1583.7992,2624.075,4136.3896,7006.9805,618.12469,1250.4689,2522.1912,4853.48,8733.418,7.8495231,.78383166,.79187912,7.8019238,.97492951,.5508123,6.9282327,.55044758,6.7791309,.73249805,7.5657187,.48230657,7.5156803,.72489953,8.0989809,.46889821,8.0559416,.69941622,8.8632631,.48517516,8.7859735,.70816946,-.033766087,-.026987076,.15171535,.22142124,.037536152,.021086331,.012312661,.0074358941,.0072889496,.0047588423,.0022247878,.0015051069
.13809681,.079264507,.010309111,.021985251,.020016575,.003712124,.093228467,.62198079,.89021784,.22820942,.6931299,.62198079,-23508.898,-6163.4849,0,2834.6956,43703.5,.091547094,.57417452,.89262444,.25574833,.73985839,.57417452,-23774.52,-6857.7729,0,5905.999,56103.496,.096764073,.5111388,.90326267,.24664648,.7577318,.50695699,-22151.521,-4480.5581,0,11755.24,83401.125,.32034159,.4216004,.88790667,.32034159,.69751841,.32034159,0,0,495.16321,6933.395,48551.684,.24458589,.48643494,.89302737,.24458589,.75358492,.24458589,0,4.2746329,1385.5585,10442.622,65413.191,.23873983,.50947744,.90529203,.26043463,.75726223,.23873983,0,12.131724,2174.4023,17537.707,90312.703,964.29016,1602.0492,2668.1206,4355.8276,7193.7671,627.95868,1258.7877,2508.4644,4756.5815,9053.9102,7.8720207,.77924973,.79992741,7.8042369,.96804291,.52430975,6.9324899,.50951409,6.8359776,.73019868,7.5769701,.4839682,7.5002036,.72244269,8.1254501,.47071439,8.0625563,.71307993,8.8408403,.49660036,8.8212185,.71950752,.02777789,.053386688,.13265321,.11211872,.037540514,.023369897,.014352649,.0086755073,.0071500544,.0041366438,.0025765665,.0013437954
.13497026,.076141946,.010968957,.021916918,.020329138,.0040062126,.090952106,.70708781,.9314726,.25010359,.80923074,.70708781,-22201.055,-7844.8408,0,123.66863,13442.925,.086030826,.57417691,.90126866,.22716773,.75395656,.57417691,-21685.658,-5416.6025,0,4852.6899,48342.207,.097740822,.49795917,.89869797,.24392007,.75430614,.49418855,-22475.756,-4387.8745,19.051611,12400.481,89217.398,.39982799,.51731187,.93149275,.39982799,.82106227,.39982799,0,0,99.268799,1736.5238,17072.324,.26967871,.5152238,.90262383,.26967871,.75822955,.26967871,0,0,1132.9089,9838.2207,57343.887,.23286982,.51040626,.89854062,.25393176,.75909215,.23286982,0,24.339912,2142.1917,16954.57,97707.227,989.45374,1601.7661,2609.1763,4219.0259,7094.0078,630.03143,1263.3733,2511.6455,4802.4946,8917.8174,7.848474,.77134657,.78263277,7.81359,.96798348,.54990619,6.9378181,.55946136,6.7902784,.70688242,7.5653591,.48927939,7.520083,.70103884,8.129282,.45290726,8.0623035,.70860332,8.8473673,.48065975,8.8114052,.71658546,-.063029289,-.087451935,.042733122,.027365685,.036180351,.022429807,.013900228,.012967605,.008550412,.0041242,.0022478842,.0024994337
.13691333,.074009076,.01134439,.02139915,.019480968,.0039807609,.10804495,.64459717,.9000231,.25155419,.72116119,.64459717,-32882.469,-7844.8408,0,1606.6437,34523.5,.097693048,.57003379,.89616692,.24248983,.73969781,.57003379,-24579.139,-6026.1387,0,5967.7803,56525.754,.09570352,.50052971,.89825332,.24746449,.75145245,.49573052,-21594.469,-4528.563,10.702133,12669.321,89231.766,.36687329,.4850308,.89739215,.36687329,.75543946,.36687329,0,0,196.03116,3825.5139,39920.25,.25141203,.50954425,.89180583,.25141203,.74223995,.25141203,0,0,1231.5096,11782.054,63585.164,.22652885,.50998533,.8988694,.24871215,.74751467,.22652885,0,39.827187,2158.3396,19527.768,97707.227,935.76331,1528.1117,2626.9653,4429.7705,7207.8423,623.4339,1255.4287,2523.5911,4810.1191,8945.418,7.8547812,.79549998,.80852872,7.8080597,.97604871,.55732858,6.9212961,.50800252,6.7855387,.72669321,7.5578446,.47549906,7.523035,.71437234,8.0890589,.47590759,8.0718136,.70352209,8.8485146,.46211106,8.8200121,.72074616,.027971525,-.0011558533,.10942992,.18945265,.034288786,.022168089,.017201478,.0083099436,.0067459764,.0038812007,.0032362363,.0020935249
.12939234,.072347254,.010449673,.020595035,.019881748,.0039072977,.1326105,.66511768,.91709036,.24117066,.74316043,.66511768,-35983.883,-6369.833,0,1093.267,22579.441,.097971,.57472718,.89320523,.24853837,.7486797,.57472718,-25543.627,-6370.0127,0,5446.7954,54254.625,.09742108,.5002268,.90542591,.24907549,.74918413,.49463588,-22302.58,-4581.6372,11.567152,12937.146,82705.133,.37756693,.48927587,.91452956,.37756693,.7573629,.37756693,0,0,192.81056,4122.3018,27008.502,.25281459,.50687569,.89291525,.25281459,.75622201,.25281459,0,0,1216.9956,10355.068,63859.07,.23226513,.50699264,.90489727,.25526252,.75266737,.23226513,0,23.862692,2195.7463,18531.846,90372.938,945.99445,1569.9609,2644.7417,4277.4229,6881.3994,630.54779,1267.9861,2539.2231,4952.3633,9217.0176,7.8512263,.77554494,.76817828,7.8298893,.97352093,.53081661,6.9556689,.55210847,6.807775,.7101928,7.5663934,.47990865,7.5044298,.70228302,8.0865984,.47940233,8.0792646,.70863223,8.7942476,.45532125,8.8223629,.75487649,-.046126094,.0029182434,.042002007,.068949699,.03729061,.021178508,.01392794,.010676729,.0069789835,.004566086,.0029400673,.0018619405
.14529964,.073867343,.01148317,.02170402,.019135812,.0044135796,.098289803,.70551896,.91859585,.24963854,.80871564,.70551896,-25763.906,-7192.0171,0,94.224045,19302.525,.097990058,.56012797,.9069165,.25675568,.76231909,.56012797,-25543.627,-6920.4009,0,3872.5603,44093.723,.10325235,.49202287,.89640844,.25673887,.7505008,.4886657,-23635.211,-4964.918,85.670235,12719.562,90138.352,.40551087,.56831479,.91859585,.40551087,.78688586,.40551087,0,0,87.437805,2272.5103,22708.852,.23884258,.50638783,.90542734,.23884258,.76486623,.23884258,0,6.6097603,1216.9956,9539.3145,51455.445,.21983181,.50175637,.89774227,.24026327,.75118417,.21983181,0,73.68354,2309.2642,18971.057,99927.844,953.92511,1623.3971,2678.9688,4180.7393,7096.3623,630.03143,1277.2316,2506.9553,4810.1191,8721.6338,7.8660583,.77927619,.77937418,7.8071623,.9664759,.5266121,6.9402332,.5414024,6.8016682,.75020713,7.5628467,.48459768,7.507545,.68895113,8.1039171,.48589396,8.0655069,.71904343,8.8462124,.51169467,8.7695389,.7362386,.0029076,.053386688,-.006669905,.14019775,.034012049,.02334222,.014401746,.0079639088,.0086877635,.0039710077,.0039952383,.0017154175
.1277335,.071574703,.0099494383,.021007638,.018970912,.0037446877,.075892627,.66312146,.89963639,.25008208,.7519924,.66312146,-23508.898,-8082.4248,0,858.53259,38895.781,.099087864,.5618161,.89850157,.23104538,.74771899,.5618161,-25493.734,-5539.8247,0,5488.8726,50505.316,.094461538,.49453017,.90025246,.24793963,.7460978,.4904539,-21684.99,-4528.563,51.147751,13219.521,87919.977,.34205613,.48533821,.90229231,.34205613,.72700012,.34205613,0,0,176.85335,4772.5386,39893.105,.25297335,.49877748,.89814746,.25297335,.74782521,.25297335,0,0,1272.3867,11265.217,61235.918,.21864669,.487638,.89817733,.24296038,.75106561,.21864669,0,62.795864,2511.2671,19051.609,97929.547,962.90692,1592.5559,2603.0984,4143.1812,6617.7734,642.3562,1277.2316,2520.1257,4816.9668,8928.0967,7.8398404,.7598412,.7726472,7.8183322,.96095443,.53780735,6.9384589,.53818238,6.8357787,.73896664,7.5600367,.47249413,7.504034,.69163227,8.0997295,.45951191,8.0685081,.69349349,8.7916594,.49020526,8.7998686,.70859623,-.073316842,-.094063282,.08128579,.18945265,.032326207,.022885101,.013095681,.011685221,.0065803682,.0042447424,.002753732,.0018062892
.14386718,.081724897,.011244751,.021167409,.020569876,.0045264121,.11876824,.6689353,.8910284,.2879138,.74933738,.6689353,-41660.492,-13906.474,0,976.38837,43703.5,.09931837,.56876367,.90626544,.24513429,.74498314,.56876367,-25643.523,-6240.3721,0,5770.7544,46601.285,.097662628,.50912583,.90326571,.2522763,.75819558,.50488371,-22151.521,-4768.8589,0,11821.905,81835.453,.34331214,.47139648,.89311951,.34331214,.73929387,.34331214,0,0,242.63449,4772.5386,47802.484,.25026014,.49060577,.90789783,.25026014,.74062425,.25026014,0,0,1390.6475,11923.877,51472.574,.24386853,.51051712,.90321213,.26375738,.75987417,.24386853,0,6.2164378,2158.3396,17315.5,91924.523,947.76746,1573.9813,2580.4954,4102.4888,6858.3579,634.93878,1269.6116,2522.1912,4762.9023,8828.3594,7.8320551,.78024292,.7551865,7.8135161,.96527916,.53976911,6.9272938,.56419331,6.8055487,.73670232,7.5615611,.48110759,7.4948111,.70315707,8.0944567,.47375068,8.0639477,.69819283,8.8411646,.51921278,8.8048286,.71549797,.017297229,.05247736,.046421237,.064666271,.034877963,.02337639,.014627031,.013971793,.0076288017,.0045281183,.0038897877,.0033587981
.12858874,.074204944,.011427227,.020567819,.018149937,.004035295,.099442668,.69313335,.89317364,.25634962,.76614821,.69313335,-26074.639,-8673.0244,0,495.16321,40154.086,.09602537,.56335288,.90712529,.24488717,.74968886,.56335288,-24122.621,-6217.9839,0,5315.8145,44093.723,.1069873,.48490986,.8917861,.24962392,.73519325,.48077226,-24933.191,-4625.731,121.33441,15680.997,99032.641,.38752457,.51520532,.89758021,.38752457,.72586644,.38752457,0,0,109.94572,6214.3228,44685.73,.25474241,.50038213,.90603685,.25474241,.75710416,.25474241,0,0,1255.4287,9903.2637,51237.66,.21806684,.48650214,.89205039,.24383204,.73897636,.21806684,0,61.024273,2568.512,21390.883,104933.47,988.16412,1611.8611,2627.4863,4218.9287,6898.2861,606.18182,1216.0072,2487.1936,4881.9419,8872.0342,7.8597836,.76769269,.79154426,7.7877631,.98888016,.54449779,6.9314642,.53616518,6.826273,.76116145,7.5614309,.47227284,7.4691348,.72238177,8.1091976,.45208171,8.0596294,.71359348,8.8333817,.47690758,8.764472,.73872221,-.040720534,-.0011558533,.1891337,.17774963,.030224014,.019959407,.014787119,.010065101,.0065778615,.0047190469,.0038931563,.0011215813
.13197206,.067380667,.010969272,.02209314,.019525506,.0040418897,.067787632,.67642218,.90773082,.19025674,.76861078,.67642218,-20583.271,-3051.2136,0,621.7984,33096.195,.089706063,.57731104,.8971864,.2520332,.76017994,.57731104,-24011.016,-6619.7837,0,3982.7185,53539.926,.095107988,.49590182,.89664721,.23931137,.73734826,.49130684,-21594.469,-3855.9451,51.147751,14962.235,90372.938,.42341354,.54109454,.91007876,.42341354,.77776176,.42341354,0,0,95.604965,2793.3289,34273.996,.25186455,.50323224,.89730048,.25186455,.75076181,.25186455,0,0,1243.5968,10539.482,60642.148,.23433556,.49408492,.89355594,.25286451,.73779619,.23433556,0,25.421597,2424.9583,20800.186,101273.79,886.18927,1506.9873,2520.1257,4007.9141,6654.9961,627.71436,1259.8563,2522.1912,4923.2734,9414.668,7.8050265,.78633976,.76774335,7.8243794,.98797113,.55490643,6.9096575,.54467714,6.7975783,.75561243,7.5568299,.49174526,7.4970326,.70938689,8.0963535,.51057327,8.0652466,.70621741,8.8629665,.5003109,8.8303671,.74364626,.03140847,.064152241,.11921527,.14019775,.03335233,.023372015,.016566169,.0062705851,.0083771953,.0048962031,.0025350801,.0010585831
.13270169,.07216344,.011514661,.02192197,.019466881,.0042162701,.11528684,.64620674,.88258803,.23726112,.73069686,.64620674,-35908.004,-6402.9312,0,1657.5729,54084.535,.099769406,.59373891,.90382296,.25725782,.76053125,.59373891,-25643.523,-6955.3486,0,4119.5371,47425.32,.10084335,.5123716,.90582556,.25669569,.76390767,.50850862,-22935.646,-4990.6763,0,10797.234,78006.305,.3792249,.51195574,.88496351,.3792249,.72325104,.3792249,0,0,104.00093,6214.3228,57845.004,.26261318,.50234145,.90301818,.26261318,.75474507,.26261318,0,0,1250.2783,10292.188,57343.887,.23705773,.52733183,.90418124,.26000702,.7618494,.23705773,0,15.184263,1883.1431,16690.344,90370.367,955.58002,1593.0874,2637.7085,4160.7158,6799.9873,626.23657,1259.9675,2508.6736,4756.5034,8827.6689,7.8511128,.77601588,.78044838,7.7978926,.96678293,.53948927,6.9306407,.53909695,6.8200111,.74942321,7.5564318,.50643456,7.4888935,.71405858,8.0888548,.44286817,8.0657787,.70976216,8.7972155,.50925016,8.7770739,.70453441,-.020470075,-.0011558533,.14124767,.17774963,.032655954,.023560435,.015747255,.010107367,.0072950399,.0043478538,.0036185391,.0020090614
.1355243,.075501032,.010889804,.021141771,.018839354,.0039506913,.071980476,.66627192,.9208079,.27701503,.75580287,.66627192,-20688.32,-11016.268,0,858.53259,22579.441,.088128813,.56934148,.90297693,.2392098,.75115627,.56934148,-22827.811,-5885.0527,0,5108.0874,47425.32,.10753639,.49110469,.89393532,.25478154,.74613971,.48674381,-24247.139,-4894.0049,95.258049,13278.27,95710.648,.3886492,.49537504,.9208768,.3886492,.76112956,.3886492,0,0,142.88707,3662.0054,38711.707,.25999263,.51306313,.90327483,.25999263,.75481051,.25999263,0,0,1194.8156,10400.093,54762.379,.21870276,.49261546,.89289504,.23992778,.74418509,.21870276,0,90.370438,2497.9736,19946.553,103488.95,938.48529,1599.1622,2614.9705,4148.9971,6690.7749,658.40753,1281.9791,2572.2878,4997.6514,9328.9492,7.8427997,.76764244,.77258247,7.845438,.97501791,.54970682,6.9266629,.53310204,6.8151941,.73914617,7.5632963,.50152284,7.5141115,.72318697,8.1048307,.46491367,8.0798931,.71402889,8.7837448,.48417476,8.8032923,.70131761,.001934297,.0094099045,.062666669,.068949699,.033346586,.024567692,.012460724,.0090811094,.0072032181,.0042030853,.0032349608,.0014898918
.12978952,.07445991,.010772924,.021646183,.019340986,.0039130701,.087105088,.6866008,.90896004,.22869432,.74307418,.6866008,-22363.199,-6163.4849,0,1582.0942,28900.809,.091086239,.58518356,.90311044,.24414393,.7564019,.58518356,-22715.504,-6191.5723,0,4648.1787,48623.949,.098775007,.48874047,.89643389,.24873939,.74639267,.4854804,-22514.418,-4531.6357,98.335518,13327.038,90002.906,.37101704,.50073814,.89963651,.37101704,.75386202,.37101704,0,0,124.07705,3742.2957,44066.949,.27294672,.53134072,.89863259,.27294672,.76458734,.27294672,0,0,1001.1304,9409.1729,61175.059,.22251862,.4966802,.89952129,.24290973,.74646479,.22251862,0,62.771435,2440.9709,19471.93,97929.547,989.67877,1596.5394,2595.8752,4125.9067,7001.8315,633.99304,1281.2279,2530.8835,4905.2314,9080.3115,7.8539329,.76957339,.79613036,7.8224535,.97007948,.54999143,6.9541574,.52275813,6.7902489,.74469787,7.5402932,.48789689,7.4964619,.69270116,8.0976543,.43961671,8.0586004,.7076875,8.8617783,.5001145,8.771637,.73152423,-.085830592,-.026987076,.2622039,.26923561,.034253508,.022659631,.012143499,.0094606644,.0067854645,.0048265532,.0031196126,.0015580419
.13265914,.078011528,.01173762,.021044351,.019256759,.004619753,.10631825,.66613203,.86765659,.24150923,.73317975,.66613203,-29452.307,-6861.0908,0,1606.6437,60130.137,.085063934,.5644083,.90494174,.24242106,.75608605,.5644083,-23076.467,-6026.1387,0,4725.1685,46586.461,.098831944,.50069332,.9012388,.25028095,.7435174,.49681419,-22533.535,-4649.3047,11.567152,13691.874,87309.508,.32792616,.47419748,.87371147,.32792616,.72458208,.32792616,0,0,196.03116,6214.3228,71125.336,.2497623,.5092864,.90084654,.2497623,.76066577,.2497623,0,.95604968,1176.256,9361.9551,57343.887,.22872818,.49895415,.90038276,.25199318,.74249256,.22872818,0,35.37067,2317.7456,19983.908,95762.711,952.64307,1572.5603,2619.1226,4234.2729,7264.6123,634.25958,1264.0599,2539.2231,5009.8926,9136.4893,7.8528409,.79201663,.78838617,7.8305659,.98043847,.54602426,6.9379263,.55617887,6.8059607,.72866577,7.5599041,.49236044,7.5021682,.70676786,8.0889454,.46715704,8.071332,.71079385,8.8574162,.47628772,8.8228502,.72211254,.0094914716,.05247736,-.010333698,.0076198578,.029510682,.023951309,.016100977,.0092361998,.0085448008,.0053696828,.0031587789,.0015760259
.12835839,.071252309,.012388409,.021765381,.020041537,.0040937257,.10503289,.67973942,.91254938,.24053749,.75151676,.67973942,-29452.307,-6861.0908,0,858.53259,33096.195,.10349526,.56959122,.89196867,.26451406,.7421872,.56959122,-26734.588,-7481.2065,0,5837.4722,57343.887,.11285148,.50788856,.89978856,.25871763,.75289953,.50465328,-26317.895,-5177.6455,0,12464.624,88397.742,.33806437,.49643043,.91456711,.33806437,.72293186,.33806437,0,0,142.88707,6214.3228,34523.5,.24138725,.5068807,.89170641,.24138725,.7452454,.24138725,0,5.3543897,1236.8292,11413.504,63859.07,.22028428,.49951866,.90051788,.24139786,.7485953,.22028428,0,85.687668,2317.7456,19322.484,95040.641,931.57983,1584.11,2742.9568,4427.7803,7286.811,628.6059,1261.7955,2517.061,4902.2671,9008.376,7.8727689,.80793959,.78297508,7.8149076,.97559708,.52204794,6.8895745,.56684303,6.8359423,.74733722,7.5504637,.51198691,7.5058336,.71083766,8.1339092,.47495511,8.0454788,.73244023,8.8207102,.51439887,8.7809458,.73587018,-.00057446636,.037572861,.28511643,.36937666,.03800223,.022008548,.013720795,.010566168,.0067879786,.0049286885,.0033324216,.001196155
.13126636,.076758608,.012272494,.019994544,.019418892,.0047092861,.13367325,.71933025,.93503952,.33486378,.79392987,.71933025,-42454.066,-16110.821,-588.90027,97.359787,13263.037,.097662017,.56206906,.90284979,.24124087,.76484966,.56206906,-25256.553,-6106.0601,0,4280.8535,48526.898,.10044252,.49615496,.8948732,.25315526,.74241465,.49101377,-22967.111,-4825.3784,24.4641,13938.17,92647.961,.35650161,.48865524,.93717027,.35650161,.79384834,.35650161,0,0,192.81056,2772.9138,20673.068,.25186142,.51362032,.90400267,.25186142,.76341492,.25186142,0,0,1164.7745,9092.9336,56109.051,.23219095,.51060933,.89605081,.25457644,.73707539,.23219095,0,24.4641,2139.9231,21390.883,101256.8,967.72321,1557.2971,2571.4678,4176.5801,6867.5889,623.4339,1260.7803,2525.5791,4899.3027,9092.9336,7.8403969,.77614516,.80289972,7.8149638,.97736067,.51963496,6.9527516,.51031905,6.8475332,.77610749,7.5434532,.47246853,7.4923358,.72805649,8.0928602,.48700875,8.0812473,.71924633,8.8148527,.5349049,8.7908878,.74146998,-.074816048,-.14469194,.16411957,.32642269,.031880312,.022315254,.017474743,.008415943,.0086195702,.0049101491,.0039680027,.0024540161
.12748669,.074586697,.010598443,.020503493,.018713022,.0035639897,.11606205,.69797873,.89980215,.25259653,.76962245,.69797873,-31399.486,-8269.0439,0,588.90027,38895.781,.10478568,.55946565,.90004432,.23855576,.74437046,.55946565,-28490.969,-6026.1387,0,5837.4722,50225.344,.10008285,.50180936,.90062839,.25336739,.74151206,.49657843,-22854.014,-4833.9917,5.6645446,14263.084,87015.188,.37474996,.48965228,.902156,.37474996,.77276522,.37474996,0,0,196.03116,2947.3416,39893.105,.24559346,.50034755,.89932615,.24559346,.73633873,.24559346,0,2.9919829,1267.9861,11966.732,59681.953,.2289222,.49454942,.90071857,.25147468,.73951668,.2289222,0,35.37067,2440.9709,21005.688,95245,948.72168,1623.0222,2664.8442,4210.3569,7458.9297,682.27148,1284.7124,2542.1597,4982.1919,9237.0566,7.8672299,.79732347,.79817462,7.8412862,.96273106,.53683954,6.9215207,.56799453,6.8388958,.70125979,7.5499625,.52126509,7.5141654,.72298193,8.1110935,.42978501,8.0678596,.70367932,8.8566399,.51060647,8.7867622,.72544932,.015305048,.064152241,.20183142,.20828581,.032719139,.024419755,.014958474,.0076283058,.0078459922,.003480714,.002875082,.0016434191
.14392735,.074828573,.012074574,.020742914,.018482208,.0040732031,.093176909,.67918032,.91844964,.26314124,.78535736,.67918032,-25763.906,-9067.0586,0,222.06187,20976.182,.094683327,.5697543,.89834243,.25404108,.73993862,.5697543,-25023.188,-6695.0674,0,5905.999,51134.469,.097616389,.49888542,.90242207,.2524271,.74181187,.49380556,-22475.756,-4770.6289,17.714973,13635.677,83729.297,.35476223,.49769434,.91847277,.35476223,.79782921,.35476223,0,0,128.15097,2802.2473,22221.088,.25033164,.48295525,.89698613,.25033164,.74137914,.25033164,0,0,1470.2338,11308.584,61175.059,.22966443,.49730164,.90121192,.25331271,.74881661,.22966443,0,29.116138,2356.3992,19263.84,94203.883,936.88525,1603.7227,2668.0432,4364.0371,7091.9995,627.91138,1271.0798,2572.1724,4974.3872,9298.8984,7.8686705,.79334754,.79140657,7.8333821,.98676938,.54867905,6.8952761,.54312396,6.8192921,.75330919,7.5604043,.48728144,7.5055771,.72635657,8.1060114,.46590573,8.0645542,.71233284,8.838129,.50849366,8.8120174,.7389881,.10505528,.053386688,.19043006,.18922663,.033507574,.020834655,.013337818,.0082276762,.0077414573,.0045113014,.0032492869,.0014239181
.13468218,.073215343,.010928501,.021093128,.019098222,.0041647321,.10344241,.71407068,.90917623,.27298909,.78047109,.71407068,-26807.656,-9067.0586,0,196.03116,28900.809,.095308453,.56971991,.89509553,.24589512,.74111307,.56971991,-25023.188,-6240.3721,0,5956.1279,54254.625,.093141787,.50058323,.89745581,.24765541,.74818635,.49400836,-21061.799,-4531.6357,10.218984,13034.627,88978.57,.4407818,.55238038,.90684134,.4407818,.78124249,.4407818,0,0,28.296535,2947.3416,34523.5,.25733718,.50306541,.89337653,.25733718,.74277484,.25733718,0,0,1246.8678,11290.657,64665.129,.22551933,.49738881,.89665639,.2519545,.74573565,.22551933,0,35.37067,2355.6011,19714.457,100568.42,1000.2001,1599.2485,2654.804,4407.8433,7523.5825,629.39386,1267.9861,2528.1199,4754.0313,8515.2676,7.8790693,.79188091,.80308646,7.8076892,.95920885,.54831272,6.9398637,.53359044,6.8199282,.74231297,7.5418453,.49192792,7.5077462,.69376963,8.1115952,.46100634,8.0927343,.70001292,8.8763857,.47886002,8.7683945,.71091694,.014467373,.064152241,.21818233,.3479023,.032996371,.02309042,.016441932,.006839599,.00800147,.0046866955,.0028139423,.0018802814
.13915151,.071132272,.011509838,.021797854,.020342737,.0040451135,.11163675,.64359534,.86554867,.22990887,.73696953,.64359534,-32951.398,-6163.4849,0,1704.3827,88615.484,.10847079,.57089186,.90245724,.26276711,.75197506,.57089186,-28077.148,-7352.5791,0,5020.5796,48526.898,.094872296,.49392024,.8954283,.24006923,.74773788,.49071738,-22024.814,-3977.0225,55.081337,12975.607,92311.484,.37526789,.51780522,.86074919,.37526789,.72882062,.37526789,0,0,109.94572,4772.5386,97879.117,.25394776,.49848959,.90334457,.25394776,.75711173,.25394776,0,0,1272.3867,10355.068,57343.887,.23938155,.50070524,.89640719,.26292494,.7485922,.23938155,0,11.770105,2309.2642,19201.471,99927.844,958.72894,1584.0869,2643.6223,4420.9956,7384.9556,645.35693,1263.0433,2514.4236,4852.7915,8768.54,7.8703971,.7918669,.78035456,7.8141928,.96151936,.52558458,6.953805,.53102291,6.8276587,.7069943,7.5806179,.5050984,7.4972486,.68568486,8.1018744,.49374995,8.0677872,.72462022,8.84865,.48261791,8.7582645,.73611194,.023122944,.021285057,.16493186,.18922663,.028569883,.026861357,.016338699,.0095372479,.0079711489,.0042684134,.00342597,.0013994981
